"match","subject_m","goal_m","date_m","go_out_m","subject_f","goal_f","date_f","go_out_f"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","fun","1/week","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","date","2/month","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Law","meet ppl","several/yr","several/yr","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","date","2/month","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Law","fun","2/month","1/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","fun","1/month","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","other","1/month","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","date","several/yr","2/week","Sciences","date","2/week","> 2/week"
0,"Econ","date","2/month","2/week","Sciences","date","2/week","> 2/week"
0,"Econ","fun","2/month","> 2/week","Sciences","date","2/week","> 2/week"
1,"Law","fun","2/month","1/week","Sciences","date","2/week","> 2/week"
0,"Econ","meet ppl","1/month","2/week","Sciences","date","2/week","> 2/week"
1,"Law","meet ppl","several/yr","several/yr","Sciences","date","2/week","> 2/week"
0,"Econ","fun","2/week","> 2/week","Sciences","date","2/week","> 2/week"
0,"Econ","other","1/month","2/week","Sciences","date","2/week","> 2/week"
0,"Arts+Humanities","date","2/month","> 2/week","Sciences","date","2/week","> 2/week"
0,"Arts+Humanities","meet ppl","1/month","1/week","Sciences","date","2/week","> 2/week"
0,"Econ","meet ppl","1/month","2/week","Sciences","date","2/week","> 2/week"
0,"Econ","meet ppl","1/month","2/week","Sciences","date","2/week","> 2/week"
0,"Econ","fun","1/week","> 2/week","Sciences","date","2/week","> 2/week"
0,"Econ","fun","1/month","> 2/week","Sciences","date","2/week","> 2/week"
0,"Econ","meet ppl","2/month","2/week","Sciences","date","2/week","> 2/week"
0,"Arts+Humanities","fun","2/month","2/week","Sciences","date","2/week","> 2/week"
0,"Econ","date","2/month","> 2/week","Sciences","date","2/week","> 2/week"
0,"Econ","fun","almost never","> 2/week","Sciences","date","2/week","> 2/week"
0,"Econ","date","2/month","> 2/week","Arts+Humanities","date","2/month","1/week"
1,"Econ","date","2/month","2/week","Arts+Humanities","date","2/month","1/week"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","date","2/month","1/week"
0,"Econ","fun","2/week","> 2/week","Arts+Humanities","date","2/month","1/week"
0,"Arts+Humanities","date","2/month","> 2/week","Arts+Humanities","date","2/month","1/week"
0,"Law","meet ppl","several/yr","several/yr","Arts+Humanities","date","2/month","1/week"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","date","2/month","1/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","date","2/month","1/week"
0,"Law","fun","2/month","1/week","Arts+Humanities","date","2/month","1/week"
1,"Econ","fun","1/month","> 2/week","Arts+Humanities","date","2/month","1/week"
1,"Econ","fun","2/month","> 2/week","Arts+Humanities","date","2/month","1/week"
0,"Arts+Humanities","fun","2/month","2/week","Arts+Humanities","date","2/month","1/week"
0,"Econ","other","1/month","2/week","Arts+Humanities","date","2/month","1/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","date","2/month","1/week"
0,"Econ","meet ppl","2/month","2/week","Arts+Humanities","date","2/month","1/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","date","2/month","1/week"
0,"Econ","fun","1/week","> 2/week","Arts+Humanities","date","2/month","1/week"
1,"Arts+Humanities","meet ppl","1/month","1/week","Arts+Humanities","date","2/month","1/week"
1,"Arts+Humanities","fun","2/month","2/week","Sciences","meet ppl","almost never","2/month"
1,"Arts+Humanities","meet ppl","1/month","1/week","Sciences","meet ppl","almost never","2/month"
0,"Econ","fun","almost never","> 2/week","Sciences","meet ppl","almost never","2/month"
0,"Econ","fun","2/week","> 2/week","Sciences","meet ppl","almost never","2/month"
0,"Law","fun","2/month","1/week","Sciences","meet ppl","almost never","2/month"
1,"Econ","date","2/month","2/week","Sciences","meet ppl","almost never","2/month"
1,"Econ","fun","2/month","> 2/week","Sciences","meet ppl","almost never","2/month"
0,"Sciences","date","several/yr","2/week","Sciences","meet ppl","almost never","2/month"
0,"Econ","date","2/month","> 2/week","Sciences","meet ppl","almost never","2/month"
0,"Econ","meet ppl","1/month","2/week","Sciences","meet ppl","almost never","2/month"
0,"Law","meet ppl","several/yr","several/yr","Sciences","meet ppl","almost never","2/month"
0,"Econ","meet ppl","2/month","2/week","Sciences","meet ppl","almost never","2/month"
0,"Econ","other","1/month","2/week","Sciences","meet ppl","almost never","2/month"
0,"Arts+Humanities","date","2/month","> 2/week","Sciences","meet ppl","almost never","2/month"
0,"Econ","fun","1/month","> 2/week","Sciences","meet ppl","almost never","2/month"
0,"Econ","meet ppl","1/month","2/week","Sciences","meet ppl","almost never","2/month"
0,"Econ","fun","1/week","> 2/week","Sciences","meet ppl","almost never","2/month"
0,"Econ","meet ppl","1/month","2/week","Sciences","meet ppl","almost never","2/month"
1,"Econ","fun","2/month","> 2/week",NA,NA,NA,NA
1,"Arts+Humanities","date","2/month","> 2/week",NA,NA,NA,NA
0,"Arts+Humanities","meet ppl","1/month","1/week",NA,NA,NA,NA
0,"Arts+Humanities","fun","2/month","2/week",NA,NA,NA,NA
1,"Econ","date","2/month","> 2/week",NA,NA,NA,NA
0,"Econ","date","2/month","2/week",NA,NA,NA,NA
0,"Econ","fun","1/month","> 2/week",NA,NA,NA,NA
0,"Sciences","date","several/yr","2/week",NA,NA,NA,NA
0,"Econ","fun","2/week","> 2/week",NA,NA,NA,NA
0,"Law","fun","2/month","1/week",NA,NA,NA,NA
1,"Econ","meet ppl","1/month","2/week",NA,NA,NA,NA
0,"Econ","fun","almost never","> 2/week",NA,NA,NA,NA
1,"Econ","meet ppl","1/month","2/week",NA,NA,NA,NA
1,"Econ","other","1/month","2/week",NA,NA,NA,NA
0,"Econ","fun","1/week","> 2/week",NA,NA,NA,NA
0,"Law","meet ppl","several/yr","several/yr",NA,NA,NA,NA
0,"Econ","meet ppl","1/month","2/week",NA,NA,NA,NA
0,"Econ","meet ppl","2/month","2/week",NA,NA,NA,NA
0,"Econ","fun","2/week","> 2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Econ","date","2/month","2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Econ","fun","1/month","> 2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Arts+Humanities","fun","2/month","2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Arts+Humanities","date","2/month","> 2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Law","fun","2/month","1/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Econ","fun","2/month","> 2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Econ","other","1/month","2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Econ","date","2/month","> 2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Arts+Humanities","meet ppl","1/month","1/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Law","meet ppl","several/yr","several/yr","Arts+Humanities","fun","several/yr","> 2/week"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Econ","fun","1/week","> 2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Econ","meet ppl","2/month","2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","fun","several/yr","> 2/week"
0,"Law","fun","2/month","1/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","date","2/month","2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","fun","2/month","> 2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","fun","2/week","> 2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","other","1/month","2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Arts+Humanities","date","2/month","> 2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Arts+Humanities","meet ppl","1/month","1/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
1,"Sciences","date","several/yr","2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Arts+Humanities","fun","2/month","2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","fun","1/week","> 2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","fun","1/month","> 2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","date","2/month","> 2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","meet ppl","2/month","2/week","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Law","meet ppl","several/yr","several/yr","Arts+Humanities","meet ppl","several/yr","> 2/week"
0,"Econ","date","2/month","2/week","Arts+Humanities","fun","2/month","2/week"
0,"Econ","fun","2/week","> 2/week","Arts+Humanities","fun","2/month","2/week"
1,"Arts+Humanities","date","2/month","> 2/week","Arts+Humanities","fun","2/month","2/week"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","fun","2/month","2/week"
1,"Econ","meet ppl","1/month","2/week","Arts+Humanities","fun","2/month","2/week"
1,"Law","fun","2/month","1/week","Arts+Humanities","fun","2/month","2/week"
0,"Econ","fun","1/month","> 2/week","Arts+Humanities","fun","2/month","2/week"
1,"Econ","fun","2/month","> 2/week","Arts+Humanities","fun","2/month","2/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","fun","2/month","2/week"
0,"Econ","other","1/month","2/week","Arts+Humanities","fun","2/month","2/week"
1,"Econ","fun","1/week","> 2/week","Arts+Humanities","fun","2/month","2/week"
0,"Law","meet ppl","several/yr","several/yr","Arts+Humanities","fun","2/month","2/week"
1,"Econ","fun","almost never","> 2/week","Arts+Humanities","fun","2/month","2/week"
1,"Arts+Humanities","fun","2/month","2/week","Arts+Humanities","fun","2/month","2/week"
0,"Econ","date","2/month","> 2/week","Arts+Humanities","fun","2/month","2/week"
0,"Arts+Humanities","meet ppl","1/month","1/week","Arts+Humanities","fun","2/month","2/week"
0,"Econ","meet ppl","2/month","2/week","Arts+Humanities","fun","2/month","2/week"
1,"Econ","meet ppl","1/month","2/week","Arts+Humanities","fun","2/month","2/week"
0,"Econ","fun","almost never","> 2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","fun","2/week","> 2/week","Sciences","meet ppl","almost never","1/week"
0,"Law","fun","2/month","1/week","Sciences","meet ppl","almost never","1/week"
0,"Law","meet ppl","several/yr","several/yr","Sciences","meet ppl","almost never","1/week"
0,"Sciences","date","several/yr","2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","other","1/month","2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","date","2/month","2/week","Sciences","meet ppl","almost never","1/week"
0,"Arts+Humanities","meet ppl","1/month","1/week","Sciences","meet ppl","almost never","1/week"
1,"Econ","fun","2/month","> 2/week","Sciences","meet ppl","almost never","1/week"
1,"Econ","meet ppl","1/month","2/week","Sciences","meet ppl","almost never","1/week"
0,"Arts+Humanities","date","2/month","> 2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","fun","1/month","> 2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","meet ppl","2/month","2/week","Sciences","meet ppl","almost never","1/week"
1,"Arts+Humanities","fun","2/month","2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","fun","1/week","> 2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","meet ppl","1/month","2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","meet ppl","1/month","2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","date","2/month","> 2/week","Sciences","meet ppl","almost never","1/week"
1,"Arts+Humanities","meet ppl","1/month","1/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Arts+Humanities","date","2/month","> 2/week","Arts+Humanities","meet ppl","1/month","2/month"
1,"Econ","date","2/month","2/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Econ","fun","2/week","> 2/week","Arts+Humanities","meet ppl","1/month","2/month"
1,"Law","fun","2/month","1/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Econ","fun","2/month","> 2/week","Arts+Humanities","meet ppl","1/month","2/month"
1,"Econ","meet ppl","1/month","2/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Econ","date","2/month","> 2/week","Arts+Humanities","meet ppl","1/month","2/month"
1,"Econ","fun","1/week","> 2/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Law","meet ppl","several/yr","several/yr","Arts+Humanities","meet ppl","1/month","2/month"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Econ","other","1/month","2/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Econ","fun","1/month","> 2/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Econ","meet ppl","2/month","2/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Arts+Humanities","fun","2/month","2/week","Arts+Humanities","meet ppl","1/month","2/month"
0,"Arts+Humanities","date","2/month","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","fun","2/week","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","date","2/month","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
1,"Arts+Humanities","meet ppl","1/month","1/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Arts+Humanities","fun","2/month","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","other","1/month","2/week","Arts+Humanities","meet ppl","2/month","1/week"
1,"Econ","date","2/month","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Law","meet ppl","several/yr","several/yr","Arts+Humanities","meet ppl","2/month","1/week"
1,"Sciences","date","several/yr","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Law","fun","2/month","1/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","fun","1/month","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","fun","2/month","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","meet ppl","2/month","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","fun","1/week","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","other","1/month","2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Econ","fun","2/week","> 2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Arts+Humanities","fun","2/month","2/week","Arts+Humanities","fun","2/week","> 2/week"
1,"Arts+Humanities","meet ppl","1/month","1/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Econ","fun","2/month","> 2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Arts+Humanities","date","2/month","> 2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Law","fun","2/month","1/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Econ","date","2/month","2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Econ","date","2/month","> 2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Law","meet ppl","several/yr","several/yr","Arts+Humanities","fun","2/week","> 2/week"
0,"Econ","meet ppl","2/month","2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Econ","meet ppl","1/month","2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Econ","fun","1/week","> 2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Econ","fun","1/month","> 2/week","Arts+Humanities","fun","2/week","> 2/week"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","fun","several/yr","> 2/week"
